unit_id,retention_fulltime,student_faculty_ratio,applicants,admitted,enrolled_total,enrolled_fulltime,sat_submission_pct,act_submission_pct,religious_affiliation,study_abroad,evening_weekend,undergrad_research,disability_pct,pell_grant_pct,pell_grant_avg,institutional_grant_pct,institutional_grant_avg,loan_pct,loan_avg,any_aid_pct,tuition_fees,coa_instate_oncampus,coa_outofstate_oncampus,control_3,control_4
189097,97.0,10.0,11836,1046.0,718.0,710.0,35.0,15.0,0,1,0,1,28.0,15.0,6378.0,32.0,57846.0,21.0,4916.0,33.0,69888,94582.0,94582.0,1,0
189273,93.0,13.0,39,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0.0,74.0,7120.0,78.0,3369.0,0.0,7519.5,85.0,12000,22654.0,22654.0,1,0
189705,73.0,11.0,4175,3021.0,397.0,397.0,0.0,0.0,1,1,1,1,10.5,41.0,5632.0,100.0,20376.0,60.0,6994.0,100.0,34500,50830.0,50830.0,0,1
189857,79.0,31.0,191,167.0,164.0,164.0,0.0,0.0,0,0,0,0,0.0,82.0,6886.0,73.0,1213.0,0.0,7519.5,88.0,8400,18504.0,18504.0,1,0
190044,85.0,13.0,6661,5153.0,489.0,489.0,51.0,11.0,0,1,1,1,16.83,24.0,5721.0,100.0,44053.0,62.0,10096.0,100.0,59398,81706.0,81706.0,1,0
190099,93.0,9.0,20682,2871.0,825.0,825.0,22.0,14.0,0,1,0,1,17.9,11.0,5760.0,42.0,56586.0,15.0,8579.0,48.0,70306,91222.0,91222.0,1,0
190114,20.0,12.0,140,126.0,62.0,31.0,0.0,0.0,0,1,1,0,9.0,79.0,6237.0,86.0,1064.0,64.0,7556.0,93.0,20188,43500.0,49618.0,1,0
190150,98.0,6.0,60115,2400.0,1558.0,1519.0,45.0,18.0,0,1,0,1,14.26,21.0,6190.0,52.0,63956.0,6.0,17037.0,57.0,71845,92373.0,92373.0,1,0
190372,92.0,8.0,1806,374.0,196.0,196.0,31.0,8.0,0,1,0,1,10.33,27.0,6124.0,100.0,36522.0,22.0,5557.0,100.0,46820,69986.0,69986.0,1,0
190415,98.0,9.0,62993,5516.0,3525.0,3525.0,40.0,13.0,0,1,0,1,21.58,17.0,5982.0,47.0,60062.0,20.0,9964.0,56.0,69314,92150.0,92150.0,1,0
190503,70.0,18.0,2259,2059.0,638.0,637.0,10.0,5.0,0,1,0,0,12.58,34.0,6654.0,99.0,16706.0,61.0,16914.0,100.0,39850,62010.0,62010.0,1,0
190512,89.0,19.0,28111,13357.0,2532.0,2511.0,12.0,0.0,0,1,1,1,4.06,71.0,6400.0,70.0,1285.0,7.0,5856.0,90.0,7464,34012.0,41962.0,0,0
190549,80.0,13.0,30224,17639.0,1782.0,1732.0,9.0,0.0,0,1,1,0,0.0,69.0,6241.0,76.0,1388.0,4.0,7386.0,91.0,7452,43500.0,49618.0,0,0
190558,76.0,17.0,14002,12929.0,2195.0,2040.0,7.0,0.0,0,1,1,1,4.96,62.0,5977.0,57.0,1465.0,11.0,7174.0,83.0,7490,36361.0,44311.0,0,0
190567,79.0,15.0,34322,20600.0,2543.0,2412.0,11.0,0.0,0,1,0,0,3.85,73.0,6191.0,69.0,1018.0,8.0,5559.0,90.0,7340,33896.0,41846.0,0,0
190594,78.0,14.0,32271,17362.0,2897.0,2845.0,11.0,0.0,0,1,0,0,4.9,69.0,6285.0,69.0,1200.0,4.0,7107.0,89.0,7382,26930.0,34880.0,0,0
190600,82.0,16.0,19238,10987.0,2128.0,2086.0,8.0,0.0,0,1,1,1,0.0,73.0,6323.0,69.0,1117.0,6.0,7411.0,90.0,7470,43500.0,49618.0,0,0
190637,73.0,15.0,22347,12643.0,1545.0,1503.0,4.0,0.0,0,1,1,0,3.66,79.0,6286.0,73.0,1054.0,3.0,5044.0,94.0,7410,43500.0,49618.0,0,0
190646,50.0,13.0,12015,10339.0,586.0,503.0,3.0,0.0,0,0,1,1,0.0,78.0,5496.0,73.0,1228.0,4.0,4838.0,89.0,7352,43500.0,49618.0,0,0
190655,65.0,16.0,24745,19867.0,3610.0,3273.0,5.0,0.0,0,1,1,1,3.17,73.0,5619.0,64.0,995.0,2.0,4613.0,86.0,7332,43500.0,49618.0,0,0
190664,79.0,13.0,22189,14278.0,1751.0,1723.0,7.0,0.0,0,1,1,1,3.83,60.0,6048.0,60.0,1215.0,6.0,6042.0,83.0,7538,32386.0,40336.0,0,0
190691,57.0,13.0,15563,9976.0,766.0,735.0,4.0,0.0,0,1,1,1,4.89,71.0,5959.0,60.0,970.0,3.0,7181.0,84.0,7358,43500.0,49618.0,0,0
190716,73.0,14.0,2786,2267.0,252.0,244.0,12.0,0.0,0,1,1,0,8.0,49.0,6614.0,98.0,21187.0,54.0,8812.0,100.0,34940,52184.0,52184.0,1,0
190725,76.0,12.0,3730,2546.0,292.0,292.0,0.0,0.0,0,1,1,1,15.4,40.0,6022.0,99.0,22175.0,75.0,7792.0,100.0,35218,51948.0,51948.0,1,0
190752,100.0,14.0,25,23.0,23.0,23.0,0.0,0.0,0,0,0,0,0.0,30.0,6553.0,70.0,5124.0,0.0,7519.5,70.0,10800,18966.0,18966.0,1,0
190761,66.0,13.0,2349,1487.0,289.0,289.0,0.0,0.0,0,1,1,0,10.23,55.0,3175.0,100.0,10909.0,78.0,3687.0,100.0,34220,54160.0,54160.0,1,0
190983,70.0,11.0,2674,2058.0,253.0,252.0,6.0,3.0,0,1,1,1,10.7,41.0,5656.0,100.0,25189.0,75.0,9460.0,100.0,38976,54976.0,54976.0,1,0
191126,91.0,16.0,3971,2392.0,1335.0,1298.0,0.0,0.0,0,1,1,1,10.0,34.0,6082.0,13.0,1971.0,38.0,9606.0,69.0,6294,37192.0,47772.0,0,0
191241,89.0,14.0,43364,25719.0,2492.0,2486.0,18.0,6.0,1,1,0,1,13.2,22.0,6158.0,95.0,33338.0,51.0,10225.0,95.0,64915,94115.0,94115.0,0,1
191515,95.0,9.0,8531,1162.0,453.0,453.0,34.0,16.0,0,1,0,1,11.93,19.0,5676.0,55.0,53093.0,33.0,5927.0,63.0,68960,88270.0,88270.0,1,0
191533,74.0,10.0,4704,3274.0,314.0,314.0,5.0,0.0,0,1,0,1,24.36,42.0,5731.0,100.0,32054.0,94.0,9157.0,100.0,54962,71664.0,71664.0,1,0
191597,67.0,11.0,118,20.0,17.0,17.0,0.0,0.0,0,0,1,0,0.0,33.0,8317.0,0.0,12088.0,67.0,9401.0,67.0,25852,43500.0,49618.0,1,0
191621,64.0,15.0,1392,1353.0,249.0,248.0,1.0,0.0,1,1,1,0,7.45,55.0,5176.0,94.0,16559.0,71.0,10183.0,100.0,33740,50560.0,50560.0,0,1
191630,86.0,11.0,5904,3778.0,553.0,553.0,22.0,7.0,0,1,1,1,28.0,26.0,5796.0,100.0,45672.0,81.0,5415.0,100.0,65117,85685.0,85685.0,1,0
191649,84.0,13.0,25021,17035.0,1754.0,1753.0,25.0,4.0,0,1,0,1,14.0,29.0,5945.0,99.0,32267.0,50.0,10656.0,99.0,57660,78792.0,78792.0,1,0
191676,84.0,12.0,1041,923.0,214.0,212.0,24.0,3.0,1,1,0,0,7.0,40.0,4562.0,98.0,7281.0,64.0,8237.0,100.0,18430,34940.0,34940.0,0,1
191931,77.0,16.0,8479,7372.0,952.0,952.0,7.0,2.0,1,1,0,1,12.0,36.0,5537.0,100.0,27566.0,54.0,8974.0,100.0,47260,68930.0,68930.0,0,1
191968,85.0,10.0,12400,8557.0,1050.0,1050.0,20.0,5.0,0,1,0,1,23.4,20.0,5906.0,100.0,31228.0,68.0,5363.0,100.0,53540,71947.0,71947.0,1,0
192040,96.0,7.0,144,70.0,41.0,41.0,17.0,5.0,1,1,0,0,16.4,0.0,5759.0,60.0,27793.0,15.0,11286.0,62.0,67357,87965.0,87965.0,0,1
192110,98.0,4.0,2065,189.0,120.0,120.0,0.0,0.0,0,0,0,0,11.0,17.0,5289.0,96.0,37521.0,39.0,9742.0,96.0,57950,86582.0,86582.0,1,0
192192,73.0,10.0,2901,1975.0,286.0,286.0,1.0,0.0,0,1,1,1,25.0,55.0,5611.0,100.0,23996.0,100.0,12571.0,100.0,39332,59122.0,59122.0,1,0
192323,84.0,12.0,7050,5850.0,619.0,617.0,16.0,2.0,1,1,0,0,8.0,40.0,5688.0,100.0,25619.0,77.0,9000.0,100.0,40330,59820.0,59820.0,0,1
192448,77.0,15.0,20564,17717.0,1426.0,1416.0,24.0,4.0,0,1,0,0,0.0,41.0,6062.0,96.0,26575.0,58.0,7091.0,97.0,42432,64778.0,64778.0,1,0
192624,76.0,13.0,35,35.0,25.0,25.0,0.0,0.0,0,0,0,0,0.0,83.0,7358.0,96.0,2974.0,0.0,7519.5,96.0,13500,18836.0,18836.0,1,0
192703,76.0,15.0,9903,7817.0,626.0,621.0,9.0,2.0,1,1,1,1,8.8,34.0,5766.0,90.0,34071.0,54.0,7630.0,100.0,53400,75500.0,75500.0,0,1
192712,93.0,6.0,1405,573.0,145.0,145.0,0.0,0.0,0,1,0,0,9.17,9.0,5223.0,87.0,25258.0,32.0,8857.0,89.0,57050,81200.0,81200.0,1,0
192749,74.0,12.0,3617,3159.0,337.0,335.0,0.0,0.0,0,1,1,1,26.0,44.0,5796.0,99.0,27521.0,89.0,7140.0,100.0,44604,62934.0,62934.0,1,0
192785,33.0,6.0,326,145.0,41.0,21.0,10.0,0.0,1,0,1,0,8.11,66.0,6203.0,38.0,5486.0,69.0,5803.0,90.0,18740,43500.0,49618.0,0,1
192819,86.0,15.0,11274,6371.0,1267.0,1267.0,10.0,3.0,0,1,1,0,19.89,17.0,5598.0,95.0,23536.0,55.0,10838.0,97.0,47750,70855.0,70855.0,1,0
192864,70.0,7.0,7896,6523.0,418.0,403.0,14.0,5.0,0,1,0,0,9.93,35.0,6105.0,100.0,24432.0,88.0,7556.0,100.0,41870,70424.0,70424.0,1,0
193016,76.0,16.0,8642,7418.0,1064.0,1040.0,0.0,0.0,0,1,1,1,5.69,75.0,6216.0,98.0,10236.0,41.0,6334.0,99.0,22880,43500.0,43500.0,1,0
193052,77.0,33.0,40,32.0,25.0,25.0,0.0,0.0,1,0,0,0,0.0,33.0,9806.0,93.0,8961.0,0.0,7519.5,93.0,15200,26250.0,26250.0,0,1
193061,100.0,13.0,9,5.0,5.0,5.0,0.0,0.0,0,0,0,0,0.0,60.0,7395.0,80.0,6715.0,0.0,7519.5,100.0,10100,19336.0,19336.0,1,0
193070,86.0,5.0,25,15.0,15.0,15.0,0.0,0.0,1,1,0,0,0.0,29.0,6173.0,0.0,12088.0,0.0,7519.5,29.0,13250,18349.0,18349.0,0,1
193247,96.0,9.0,56,50.0,46.0,46.0,0.0,0.0,1,0,1,0,0.0,30.0,3710.0,93.0,5941.0,0.0,7519.5,93.0,13600,22175.0,22175.0,0,1
193292,85.0,12.0,6330,5174.0,621.0,614.0,17.0,4.0,1,1,1,0,15.13,49.0,5750.0,99.0,20665.0,72.0,8132.0,100.0,39790,62270.0,62270.0,0,1
193353,74.0,12.0,3219,2861.0,201.0,194.0,2.0,6.0,1,1,1,0,18.27,36.0,5835.0,99.0,24698.0,74.0,9832.0,99.0,43450,66440.0,66440.0,0,1
193399,73.0,12.0,3546,3018.0,410.0,396.0,2.0,0.0,1,1,0,0,3.42,62.0,6385.0,79.0,28761.0,63.0,7776.0,93.0,44540,64010.0,64010.0,0,1
193584,85.0,8.0,5102,3812.0,439.0,439.0,9.0,2.0,0,1,0,0,11.2,31.0,5152.0,95.0,24608.0,70.0,11287.0,99.0,42450,61926.0,61926.0,1,0
193654,85.0,9.0,9828,6238.0,1328.0,1303.0,0.0,0.0,0,1,1,0,7.2,15.0,5698.0,94.0,20956.0,30.0,11129.0,94.0,58694,88429.0,88429.0,1,0
193900,96.0,8.0,110807,10232.0,5666.0,5645.0,28.0,10.0,0,1,0,1,12.15,19.0,6255.0,35.0,51488.0,18.0,11177.0,46.0,62796,92062.0,92062.0,1,0
193973,80.0,10.0,4197,3667.0,533.0,533.0,17.0,3.0,1,1,1,1,12.3,37.0,6101.0,100.0,29829.0,70.0,8054.0,100.0,39345,55955.0,55955.0,0,1
194091,78.0,12.0,13237,10725.0,908.0,838.0,22.0,2.0,0,1,1,1,0.0,52.0,6197.0,100.0,27205.0,45.0,6669.0,100.0,46560,79642.0,79642.0,1,0
194116,100.0,11.0,159,100.0,29.0,19.0,0.0,0.0,0,1,1,0,3.4,25.0,4238.0,10.0,4500.0,40.0,9625.0,50.0,32330,43500.0,49618.0,1,0
194310,75.0,14.0,30030,22798.0,1850.0,1829.0,13.0,3.0,0,1,1,1,37.0,34.0,5963.0,99.0,32123.0,55.0,9924.0,99.0,53290,80451.0,80451.0,1,0
194392,75.0,12.0,929,711.0,134.0,133.0,0.0,0.0,0,1,0,0,24.1,33.0,5159.0,100.0,19648.0,73.0,10942.0,100.0,33009,50745.0,50745.0,1,0
194569,100.0,9.0,16,9.0,9.0,9.0,0.0,0.0,1,0,1,0,0.0,67.0,7395.0,67.0,5883.0,0.0,7519.5,100.0,18000,31200.0,31200.0,0,1
194578,88.0,9.0,8457,6195.0,1135.0,1132.0,16.0,2.0,0,1,0,0,15.0,22.0,5845.0,74.0,25017.0,41.0,9919.0,85.0,61845,83540.0,83540.0,1,0
194657,93.0,19.0,47,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0.0,20.0,7051.0,88.0,11867.0,0.0,7519.5,95.0,10800,18436.0,18436.0,1,0
194693,64.0,13.0,24,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0.0,0.0,5759.0,56.0,10691.0,0.0,7519.5,56.0,16850,30354.0,30354.0,1,0
194718,87.0,19.0,32,29.0,29.0,29.0,0.0,0.0,0,0,0,0,0.0,84.0,7007.0,52.0,3619.0,0.0,7519.5,100.0,8450,15786.0,15786.0,1,0
194736,91.0,18.0,45,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0.0,49.0,6086.0,76.0,4676.0,0.0,7519.5,93.0,10290,19636.0,19636.0,1,0
194763,80.0,36.0,129,127.0,124.0,124.0,0.0,0.0,1,1,0,0,0.0,18.0,5924.0,80.0,10129.0,0.0,7519.5,80.0,10000,19700.0,19700.0,0,1
194824,91.0,14.0,17175,10901.0,1314.0,1314.0,49.0,11.0,0,1,0,1,7.33,20.0,5832.0,95.0,41605.0,59.0,8964.0,95.0,64081,85291.0,85291.0,1,0
194958,84.0,7.0,1488,1051.0,200.0,200.0,9.0,2.0,1,1,0,0,0.0,40.0,6178.0,92.0,26723.0,65.0,8353.0,98.0,38826,55722.0,55722.0,0,1
195003,89.0,13.0,27911,18682.0,3042.0,3040.0,40.0,9.0,0,1,1,1,21.1,32.0,5602.0,98.0,32551.0,62.0,9927.0,99.0,59274,78216.0,78216.0,1,0
195030,91.0,9.0,21384,8570.0,1317.0,1317.0,19.0,6.0,0,1,1,0,8.0,20.0,6110.0,70.0,44445.0,37.0,7664.0,74.0,67080,89562.0,89562.0,1,0
195128,78.0,10.0,2471,1316.0,255.0,255.0,0.0,0.0,0,1,1,1,24.0,49.0,5797.0,100.0,23825.0,83.0,8396.0,100.0,38164,55987.0,55987.0,1,0
195164,86.0,13.0,4207,3435.0,590.0,590.0,19.0,2.0,1,1,1,0,11.0,26.0,4355.0,99.0,27670.0,89.0,10541.0,99.0,41735,59235.0,59235.0,0,1
195216,91.0,11.0,6089,3309.0,424.0,424.0,15.0,5.0,0,1,0,1,25.0,23.0,5563.0,99.0,46602.0,58.0,8049.0,99.0,65900,84550.0,84550.0,1,0
195243,73.0,16.0,2200,2047.0,241.0,241.0,2.0,0.0,0,1,1,1,15.0,46.0,6003.0,100.0,25964.0,54.0,7741.0,100.0,39450,61630.0,61630.0,1,0
195304,87.0,10.0,4617,2850.0,417.0,417.0,9.0,4.0,0,1,0,0,30.05,12.0,6016.0,90.0,37852.0,44.0,8752.0,91.0,66862,86688.0,86688.0,1,0
195474,83.0,12.0,9279,6404.0,759.0,757.0,10.0,2.0,1,1,1,1,12.75,29.0,5382.0,96.0,29283.0,69.0,10069.0,98.0,46580,67508.0,67508.0,0,1
195526,90.0,8.0,11889,2503.0,666.0,665.0,23.0,10.0,0,1,0,0,23.84,12.0,6189.0,52.0,51415.0,34.0,6957.0,64.0,67290,88160.0,88160.0,1,0
195544,81.0,12.0,5728,4127.0,520.0,513.0,18.0,3.0,0,1,1,0,6.2,36.0,5487.0,98.0,19132.0,49.0,7234.0,99.0,36550,43500.0,49618.0,1,0
195720,86.0,11.0,5050,3353.0,680.0,680.0,23.0,1.0,1,1,1,0,14.6,30.0,5838.0,100.0,21048.0,73.0,11325.0,100.0,41190,58848.0,58848.0,0,1
195809,79.0,16.0,24208,20196.0,2350.0,2345.0,23.0,2.0,1,1,1,0,5.0,45.0,6146.0,100.0,31560.0,45.0,8249.0,100.0,53020,77492.0,77492.0,0,1
196006,65.0,16.0,9242,6994.0,1120.0,1118.0,9.0,1.0,0,1,0,0,9.59,54.0,5517.0,94.0,2915.0,72.0,7739.0,98.0,8892,27216.0,35161.0,0,0
196015,69.0,18.0,3707,3416.0,539.0,531.0,0.0,0.0,0,1,0,1,10.0,63.0,5331.0,83.0,2287.0,70.0,6504.0,95.0,8742,28050.0,32880.0,0,0
196024,57.0,13.0,7626,6788.0,944.0,942.0,6.0,1.0,0,1,0,0,0.0,57.0,5766.0,82.0,2374.0,67.0,7959.0,92.0,8772,28410.0,32400.0,0,0
196033,69.0,15.0,3805,3197.0,618.0,615.0,0.0,0.0,0,1,0,0,13.5,48.0,5226.0,87.0,3263.0,65.0,7453.0,95.0,8768,29574.0,39484.0,0,0
196042,82.0,18.0,10748,6802.0,1822.0,1758.0,19.0,2.0,0,1,1,1,6.79,46.0,5728.0,62.0,1097.0,27.0,5626.0,76.0,8626,26852.0,36762.0,0,0
196051,57.0,14.0,5819,5327.0,772.0,753.0,1.0,0.0,0,0,0,1,13.13,71.0,5472.0,93.0,3298.0,82.0,6023.0,98.0,8825,28041.0,38461.0,0,0
196060,83.0,16.0,32442,22416.0,2830.0,2818.0,0.0,0.0,0,1,0,1,5.4,49.0,6072.0,95.0,5549.0,60.0,7056.0,98.0,10866,30537.0,50927.0,0,0
196079,89.0,18.0,53007,20464.0,3248.0,3243.0,44.0,9.0,0,1,1,1,13.0,28.0,6111.0,55.0,5312.0,47.0,8204.0,79.0,10567,31376.0,51256.0,0,0
196088,85.0,11.0,40856,30308.0,4265.0,4239.0,28.0,3.0,0,1,1,1,6.91,39.0,5889.0,71.0,4170.0,47.0,7857.0,86.0,10936,34692.0,55292.0,0,0
196097,90.0,19.0,55880,27406.0,4042.0,4040.0,34.0,3.0,0,1,0,1,8.52,45.0,6225.0,98.0,3536.0,42.0,7246.0,99.0,10931,33275.0,55085.0,0,0
196103,87.0,14.0,3745,2370.0,418.0,413.0,0.0,0.0,0,1,0,1,22.0,27.0,5621.0,96.0,5462.0,55.0,7504.0,99.0,9303,29693.0,42653.0,0,0
196112,69.0,13.0,5329,4335.0,378.0,378.0,37.0,3.0,0,1,0,0,7.56,44.0,5540.0,100.0,3176.0,56.0,7598.0,100.0,8625,28809.0,41399.0,0,0
196121,72.0,17.0,13031,9210.0,1297.0,1291.0,14.0,2.0,0,1,0,1,18.0,42.0,5301.0,83.0,4834.0,67.0,6967.0,94.0,8752,28342.0,35412.0,0,0
196130,58.0,14.0,18219,13290.0,1226.0,1214.0,9.0,0.0,0,1,0,1,0.0,69.0,5486.0,100.0,4911.0,54.0,5461.0,100.0,8533,28447.0,39567.0,0,0
196149,81.0,15.0,17571,10505.0,1394.0,1394.0,0.0,0.0,0,1,0,1,14.0,25.0,5243.0,50.0,2763.0,67.0,8571.0,87.0,8874,28684.0,38594.0,0,0
196158,76.0,11.0,6331,4919.0,690.0,689.0,7.0,2.0,0,1,1,1,13.0,41.0,5377.0,95.0,4667.0,73.0,7146.0,97.0,8831,27161.0,38101.0,0,0
196167,87.0,16.0,15293,10162.0,971.0,966.0,4.0,1.0,0,1,0,1,11.91,30.0,5265.0,95.0,3957.0,62.0,7174.0,98.0,8999,28711.0,39281.0,0,0
196176,85.0,16.0,17232,10616.0,1135.0,1132.0,12.0,3.0,0,1,0,0,12.88,38.0,6052.0,70.0,3211.0,54.0,7107.0,85.0,8572,29856.0,40106.0,0,0
196185,76.0,13.0,15544,10818.0,1214.0,1214.0,20.0,5.0,0,1,0,0,16.0,39.0,5646.0,82.0,3779.0,66.0,8070.0,93.0,8831,28815.0,39765.0,0,0
196194,70.0,15.0,15149,12202.0,1265.0,1256.0,23.0,3.0,0,1,0,0,12.6,45.0,5831.0,85.0,4203.0,61.0,7256.0,93.0,8825,28415.0,38325.0,0,0
196200,78.0,11.0,4530,3520.0,353.0,352.0,0.0,1.0,0,1,0,0,16.0,48.0,5863.0,93.0,4400.0,66.0,6521.0,97.0,8768,26954.0,36864.0,0,0
196219,80.0,12.0,7845,5809.0,750.0,747.0,46.0,14.0,0,1,0,0,24.9,36.0,5643.0,69.0,4954.0,48.0,7298.0,84.0,8953,30079.0,40329.0,0,0
196237,72.0,17.0,7760,6490.0,806.0,797.0,0.0,0.0,0,1,1,0,6.8,61.0,5900.0,72.0,1639.0,34.0,5603.0,83.0,8422,26854.0,37274.0,0,0
196246,73.0,15.0,8830,6924.0,798.0,791.0,6.0,1.0,0,1,0,0,26.0,46.0,5567.0,80.0,5971.0,66.0,7247.0,93.0,9035,29997.0,39907.0,0,0
196291,83.0,15.0,1769,1281.0,378.0,378.0,27.0,5.0,0,1,0,0,10.78,23.0,5471.0,52.0,3463.0,48.0,10047.0,77.0,8589,30503.0,41073.0,0,0
196413,90.0,15.0,44480,20427.0,3835.0,3824.0,22.0,9.0,0,1,1,1,18.1,17.0,5992.0,76.0,34259.0,39.0,11467.0,79.0,65528,88493.0,88493.0,1,0
196431,81.0,15.0,57,44.0,37.0,37.0,0.0,0.0,0,0,0,0,0.0,84.0,6802.0,22.0,2364.0,0.0,7519.5,86.0,8750,19636.0,19636.0,1,0
196440,33.0,7.0,5,5.0,5.0,5.0,0.0,0.0,0,0,0,0,0.0,67.0,6125.0,67.0,6128.0,0.0,7519.5,100.0,6150,17054.0,17054.0,1,0
196583,100.0,27.0,27,15.0,9.0,9.0,0.0,0.0,0,0,0,0,0.0,21.0,5778.0,71.0,6650.0,0.0,7519.5,71.0,9600,18336.0,18336.0,1,0
196592,89.0,10.0,2152,1309.0,569.0,463.0,11.0,2.0,0,1,1,0,4.63,37.0,5788.0,80.0,6369.0,25.0,6045.0,88.0,22450,46411.0,46411.0,1,0
196866,90.0,9.0,8210,3606.0,500.0,500.0,32.0,11.0,0,1,0,0,20.48,16.0,6137.0,96.0,40809.0,50.0,7717.0,97.0,69039,88125.0,88125.0,1,0
197027,84.0,13.0,1367,468.0,300.0,300.0,78.0,42.0,0,1,0,0,0.0,10.0,5067.0,0.0,12088.0,11.0,4577.0,20.0,895,6923.0,6923.0,0,0
197045,71.0,12.0,3703,3405.0,431.0,421.0,3.0,0.0,0,1,1,0,3.2,50.0,5585.0,97.0,12321.0,74.0,13737.0,99.0,26930,45394.0,45394.0,1,0
197133,95.0,7.0,12447,2311.0,665.0,665.0,31.0,12.0,0,1,0,0,27.0,18.0,5604.0,54.0,55514.0,42.0,5970.0,72.0,71030,91520.0,91520.0,1,0
197142,76.0,10.0,999,865.0,209.0,191.0,0.0,0.0,1,0,0,0,15.29,79.0,5486.0,98.0,13280.0,38.0,5145.0,99.0,28670,41590.0,41590.0,0,1
197197,83.0,11.0,2566,2258.0,454.0,454.0,14.0,6.0,1,1,0,1,5.53,27.0,5713.0,100.0,35479.0,57.0,10684.0,100.0,53200,73814.0,73814.0,0,1
197221,93.0,11.0,235,33.0,25.0,25.0,80.0,20.0,0,1,0,1,8.57,7.0,5470.0,100.0,59480.0,26.0,5500.0,100.0,63214,84439.0,84439.0,1,0
197647,75.0,8.0,34,30.0,16.0,16.0,0.0,0.0,0,0,0,0,0.0,42.0,6069.0,88.0,7495.0,0.0,7519.5,88.0,12700,24004.0,24004.0,1,0
197692,86.0,13.0,54,39.0,30.0,30.0,0.0,0.0,1,0,0,0,0.0,3.0,7395.0,74.0,6564.0,0.0,7519.5,74.0,19550,22500.0,22500.0,0,1
197708,92.0,7.0,1665,926.0,566.0,565.0,19.0,16.0,0,1,1,0,28.3,14.0,5611.0,94.0,30373.0,25.0,6512.0,94.0,51800,74200.0,74200.0,1,0
197744,100.0,26.0,20,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0.0,58.0,7295.0,67.0,4282.0,0.0,7519.5,67.0,10880,18476.0,18476.0,1,0
197869,84.0,16.0,24614,22188.0,4038.0,4023.0,9.0,23.0,0,1,0,0,6.95,26.0,5729.0,44.0,3421.0,43.0,8436.0,69.0,7579,24063.0,41696.0,0,0
197911,65.0,14.0,2657,2503.0,261.0,260.0,0.0,0.0,1,1,1,1,4.73,50.0,6053.0,100.0,20661.0,77.0,11144.0,100.0,37250,55008.0,55008.0,0,1
197984,70.0,12.0,4221,3151.0,398.0,393.0,90.0,84.0,1,1,1,0,8.31,26.0,5337.0,99.0,6926.0,81.0,4233.0,100.0,19500,37124.0,37124.0,0,1
197993,86.0,7.0,608,308.0,32.0,32.0,28.0,3.0,1,1,1,0,24.62,78.0,6407.0,67.0,8754.0,67.0,7867.0,96.0,19140,41964.0,41964.0,0,1
198066,62.0,12.0,2699,1138.0,308.0,305.0,14.0,28.0,1,1,0,0,8.9,46.0,5500.0,98.0,16288.0,74.0,7192.0,100.0,32280,49780.0,49780.0,0,1
198109,100.0,11.0,77,18.0,8.0,8.0,38.0,63.0,0,0,0,0,0.0,47.0,7188.0,79.0,2608.0,100.0,7342.0,100.0,16550,43500.0,49618.0,1,0
198136,76.0,13.0,6956,6064.0,616.0,598.0,0.0,0.0,1,1,0,1,9.46,39.0,6301.0,99.0,31413.0,47.0,8674.0,100.0,41600,65087.0,65087.0,0,1
198215,77.0,13.0,3457,2600.0,325.0,325.0,14.0,33.0,0,1,0,0,9.0,42.0,5664.0,100.0,25447.0,53.0,6626.0,100.0,34300,53455.0,53455.0,1,0
198303,71.0,15.0,2124,1461.0,180.0,180.0,0.0,0.0,1,1,1,0,5.0,58.0,6048.0,100.0,17289.0,57.0,8000.0,100.0,27910,43424.0,43424.0,0,1
198385,95.0,8.0,8114,1085.0,520.0,520.0,28.0,23.0,1,1,0,1,24.95,19.0,5670.0,65.0,49504.0,9.0,11163.0,70.0,64410,84260.0,84260.0,0,1
198419,98.0,5.0,51795,2957.0,1740.0,1740.0,48.0,30.0,1,1,0,1,0.0,17.0,5832.0,43.0,62691.0,14.0,11454.0,58.0,68758,90696.0,90696.0,0,1
198464,83.0,17.0,26369,23524.0,4022.0,3962.0,6.0,13.0,0,1,0,1,5.49,37.0,5884.0,52.0,3695.0,52.0,8704.0,77.0,7361,25013.0,41290.0,0,0
198507,77.0,19.0,5489,3525.0,423.0,419.0,3.0,11.0,0,1,1,0,0.0,67.0,6454.0,79.0,3625.0,65.0,5304.0,93.0,6536,20943.0,24943.0,0,0
198516,90.0,11.0,18105,12012.0,1607.0,1607.0,2.0,1.0,0,1,0,1,10.0,10.0,5375.0,77.0,16647.0,29.0,10545.0,81.0,46958,65443.0,65443.0,1,0
198543,75.0,20.0,6515,5352.0,794.0,753.0,2.0,8.0,0,1,1,1,4.18,74.0,6819.0,63.0,2828.0,53.0,5453.0,96.0,4353,18958.0,22958.0,0,0
198561,55.0,12.0,5212,4024.0,450.0,450.0,10.0,38.0,1,1,1,0,0.0,42.0,5654.0,100.0,21980.0,87.0,5370.0,100.0,34760,49670.0,49670.0,0,1
198598,66.0,10.0,3932,2758.0,198.0,197.0,0.0,0.0,1,1,1,1,15.0,62.0,6274.0,100.0,8680.0,81.0,7608.0,100.0,21000,38130.0,38130.0,0,1
